Gene Symbol	OVCAR_KO
GPR160	198
RNU4-38P	0
LOC100421819	2
PHC3	1305
LOC105374209	7
RNU6-315P	0
CAP1	2736
RNU7-32P	0
PRKCI	776
SKIL	453
CLDN11	5
SLC7A14	1
LOC101928583	0
KRT8P13	0
RPL28P1	0
LOC105374211	0
PPT1	816
RNY5P3	0
RPL22L1	5738
EIF5A2	437
KLF7P1	0
RNU1-70P	0
SLC2A2	0
TNIK	835
LOC105374216	24
LOC107986026	42
LOC728602	0
LOC102724479	11
RNU6-348P	0
PLD1	220
TMEM212	29
TMEM212-AS1	0
LOC105374218	0
LOC105374217	0
FNDC3B	407
LOC107986153	28
RPS27AP8	0
LOC105378671	0
RN7SL141P	0
BZW1P1	0
GHSR	0
TNFSF10	5
LOC100856791	0
LOC105374219	0
SLC31A1P1	2
NCEH1	310
LOC100420939	0
RNU6-547P	0
RLF	1058
ECT2	2268
RNU4-4P	0
ATP5G1P4	4
LOC107986052	0
SPATA16	0
LOC105374221	0
LOC105374220	0
LOC105374224	1
NLGN1	8
LOC105374225	0
RNU6-1237P	0
NLGN1-AS1	0
RN7SKP234	0
RPL8P4	0
LOC105374226	0
NAALADL2	39
RN7SKP40	0
LOC107986027	0
EEF1B2P8	0
NAALADL2-AS3	0
NAALADL2-AS2	0
TMCO2	0
RNU6-1233P	0
RNU4-91P	0
LOC100421238	0
UBE2V1P2	1
RNU6-1317P	0
NAALADL2-AS1	0
ACTG1P23	0
EI24P1	0
LOC100131216	0
MIB2	667
ZMPSTE24	1561
LOC105374230	0
LINC01208	1
LOC105374229	0
RNA5SP147	0
LINC01209	5
MTND5P15	4
TBL1XR1	2138
RNU6-681P	0
LOC107986053	0
COL9A2	36
LINC00501	2
ASS1P7	0
LINC00578	0
RN7SKP52	0
FGFR3P4	0
LOC101928711	0
LINC02015	0
LOC107986154	0
RNU6-1120P	0
LOC105374234	0
RPL21P20	0
LOC107986155	0
LOC107986156	0
LOC105374235	0
LINC01014	0
RNA5SP148	0
KCNMB2-AS1	107
KCNMB2	1
ZMAT3	663
LOC101928739	0
PIK3CA	562
LOC107984945	0
KCNMB3	2
LRRFIP1P1	0
ZNF639	690
MFN1	1211
GNB4	43
MTHFD2P7	0
LOC107986157	0
ACTL6A	1245
MRPL47	1396
NDUFB5	1700
SMAP2	266
LOC107986158	0
USP13	445
PEX5L	64
PEX5L-AS2	0
RNA5SP149	0
GAPDHP36	0
LOC131054	0
LINC02053	0
LOC101928856	1
RNU6-486P	0
ZFP69B	47
TTC14	790
CCDC39	49
LOC101928882	0
RN7SL229P	0
LOC647253	0
LOC100132223	0
FLYWCH1P1	0
LOC105374240	0
RPL32P10	0
FXR1	6437
ZFP69	0
DNAJC19	516
SOX2-OT	2
RNU6-4P	0
FAUP2	0
LOC102724604	0
RPL7AP25	0
SOX2	2
RN7SL703P	0
RNA5SP150	0
LOC101929598	0
LOC105378672	0
LINC01206	0
RN7SKP265	0
LOC105374242	0
LOC105374243	0
LINC01994	0
EIF4EP3	0
LINC01995	0
RPL7L1P8	0
LOC102724617	0
LOC107986054	0
EXO5	0
LOC105374245	0
ATP11B	1613
EIF3EP4	0
DCUN1D1	1502
LOC100505642	9
LOC105374246	2
MCCC1	203
LOC107986159	45
LOC105374247	0
LAMP3	50
ZNF684	112
RNU3P4	0
MCF2L2	55
B3GNT5	1036
RNA5SP151	1
LOC107986160	63
LOC107986161	13
LINC00888	120
KLHL6	1
KLHL6-AS1	0
LOC100131977	0
MMP23B	26
LOC100328982	3
LOC105374248	0
KLHL24	893
LOC107986162	6
YEATS2	1047
MAP6D1	106
PARL	803
RPSAP31	0
CYP2AB1P	0
ABCC5	301
LOC105378673	6
ABCC5-AS1	0
EEF1A1P8	0
HTR3D	1
HTR3C	0
5-HT3C2	0
HTR3E-AS1	0
HTR3E	2
HSP90AA5P	2
LOC105374249	1
EIF2B5	534
GTF2F2P2	0
RPS3P3	1
DVL3	581
AP2M1	1597
ABCF3	352
VWA5B2	132
ALG3	187
ECE2	122
CAMK2N2	21
PSMD2	1691
RIMS3	235
EIF4G1	1698
SNORD66	0
FAM131A	110
CLCN2	164
POLR2H	1626
THPO	7
CHRD	116
LINC02054	0
LOC391600	0
LOC105374251	0
LOC105378675	12
LINC01840	2
EPHB3	85
MAGEF1	541
LOC107986163	18
LINC02069	0
LOC105374253	0
VPS8	1026
C3orf70	1
EHHADH-AS1	0
EHHADH	263
LOC105378674	0
EIF2S2P2	2
MAP3K13	548
RPL4P4	51
LOC101929018	20
TMEM41A	409
LOC105374254	4
LIPH	506
LOC107986055	0
SENP2	744
NFYC-AS1	32
RPL34P10	0
IGF2BP2	2324
IGF2BP2-AS1	9
TRA2B	3650
NMRAL2P	2
ETV5	417
LOC105374257	12
DGKG	118
LOC107986164	0
NFYC	365
LINC02052	0
LOC107986165	0
CRYGS	34
TBCCD1	263
DNAJB11	1061
LOC100287402	1
AHSG	2
FETUB	0
LOC105374258	0
HRG	2
LOC100533663	0
KNG1	0
LOC105374259	0
PSMD10P2	1
RNU6-1105P	0
GPS2P2	0
EIF4A2	11885
SNORD2	0
SNORA81	21
SNORA63	11
SNORA4	2
RFC4	1115
LINC02043	221
ADIPOQ	2
ADIPOQ-AS1	0
RPS20P14	2
RPL29P9	0
ST6GAL1	331
RPL39L	0
CDK11B	297
KCNQ4	111
RPL39P19	0
LOC101929106	0
RTP1	0
MASP1	1
LOC105374260	0
LOC101929130	1
RTP4	0
LOC105374261	6
LOC105374262	0
SST	0
RN7SL326P	1
RTP2	1
LOC100131635	0
BCL6	161
LOC105374263	17
LOC105374264	12
LOC105374265	0
LINC01991	0
LOC107986166	0
LPP-AS2	11
LPP	1310
LOC105378676	0
FLJ42393	22
LPP-AS1	0
TPRG1-AS1	3
LOC107986168	3
LOC647299	1
LOC107986167	6
TPRG1	44
TPRG1-AS2	0
LOC105374270	0
CITED4	60
LOC107986169	0
TP63	0
P3H2	4
MTAPP2	0
P3H2-AS1	12
RNU6-1109P	0
NMNAT1P3	0
LOC107986170	0
CLDN1	3
LOC100128362	0
CLDN16	0
TMEM207	0
IL1RAP	184
GCNT1P3	0
RN7SKP296	0
LOC105374272	0
CCT6P4	0
LOC100131685	0
GMNC	5
SNAR-I	0
UBE2V1P8	0
LOC107986171	0
OSTN	0
OSTN-AS1	0
UTS2B	4
CCDC50	1039
LINCR-0002	1
PYDC2	0
LOC105374275	0
LOC105374276	0
LOC100129725	0
CTPS1	961
LOC105374277	0
RN7SKP222	0
FGF12	0
FGF12-AS1	0
FGF12-AS3	0
LOC107986028	0
LOC107986056	0
RNU1-20P	0
MB21D2	61
VEZF1P1	0
SLFNL1-AS1	181
LOC105374280	0
HRASLS	0
MGC2889	0
ATP13A5	0
ATP13A5-AS1	0
ATP13A4	6
ATP13A4-AS1	0
EEF1A1P23	2
OPA1	2551
OPA1-AS1	0
SLFNL1	179
LOC102724808	4
RN7SL447P	0
LOC105374282	0
LOC105374283	0
LOC105374284	0
LOC105374285	0
LOC105374287	1
LOC105374286	0
LINC02026	0
DPPA2P3	1
SCMH1	209
LINC02028	0
LOC102724877	0
LOC105374288	0
HES1	374
RN7SL215P	0
LOC107986172	0
LINC02036	9
LINC02037	1
LOC105374289	19
LINC00887	21
SLC35E2B	461
RPL23AP17	7
CPN2	0
LRRC15	5
GP5	2
ATP13A3	3407
LINC00884	5
RNU6-1101P	0
RPL23AP93	0
TMEM44-AS1	34
TMEM44	345
LOC105374291	4
RPL36AP9	0
LSG1	971
FAM43A	58
LOC105374292	0
LINC01968	1
LOC285303	2
LOC105374293	1
LOC107986174	0
LOC107986173	3
LOC105374294	0
LOC105374295	0
FOXO6	1
XXYLT1	152
XXYLT1-AS1	0
RN7SL36P	2
XXYLT1-AS2	2
LOC105374296	5
RNU6-25P	0
ACAP2	1382
RPL31P22	0
PPP1R2	1220
LOC101929901	0
RNU6ATAC24P	0
RN7SL73P	0
RPL24P6	0
APOD	12
MUC20P1	10
LOC107986029	6
LOC105374298	0
LOC105374297	0
LOC100288016	0
SDHAP2	0
LOC105378678	26
LINC00969	0
MUC20	0
MUC4	0
LOC105374299	0
LINC01983	0
LOC107984010	3
KIF3AP1	0
TNK2	885
RNA5SP45	0
TNK2-AS1	79
RNU2-11P	0
LOC727978	72
LOC100133326	0
SDHAP1	100
LOC105374301	42
LOC100131360	0
LOC105374300	3
LOC107986030	4
TFRC	6766
EDN2	1
RNU7-18P	0
LINC00885	0
LOC105374303	0
ZDHHC19	0
LOC105374304	9
SLC51A	5
PCYT1A	311
TCTEX1D2	84
TM4SF19-TCTEX1D2	0
LOC107986031	14
HIVEP3	457
TM4SF19-AS1	14
TM4SF19	4
RNU6-910P	0
UBXN7	1497
RNU6-1279P	0
RN7SL434P	0
RN7SL738P	0
UBXN7-AS1	6
RNF168	967
LOC105374306	4
LOC100418723	0
LOC105374307	0
SMCO1	0
RPS29P3	0
WDR53	246
FBXO45	691
LINC01063	2
NRROS	0
CEP19	40
RNU6-646P	0
PIGX	389
HNRNPFP1	1
PAK2	883
RNU4-89P	0
RNU6-42P	0
SENP5	853
NCBP2	2777
NCBP2-AS2	263
PIGZ	40
RPSAP69	1
RPSAP30	34
MELTF	414
LOC100288379	9
GUCA2B	0
MELTF-AS1	13
DLG1	1460
DLG1-AS1	9
LOC101926923	0
LOC105374308	0
LOC105374309	3
LINC02012	0
BDH1	163
RPL36P7	3
GUCA2A	0
LOC220729	103
LOC100131868	2
LOC107986175	46
LOC107986176	99
RUBCN	301
FYTTD1	2412
LRCH3	474
LOC105374310	1
RPL17P18	16
FOXJ3	947
IQCG	224
RNU6-858P	0
RPL35A	15401
LMLN	181
LMLN-AS1	1
ANKRD18DP	0
RNU6-821P	0
FRG2FP	0
TUBB8P8	1
FAM157A	6
RIMKLA	228
LOC107986177	0
GTF2IP18	0
RNU6-860P	0
LOC100133150	0
CICP6	0
SEPT14P3	0
LOC105379426	5
LOC101928669	8
LOC101059949	3
LOC107987361	0
RPS15AP8	1
LOC105374377	0
ZNF595	1
LOC100129037	0
ZNF718	1
LOC100288172	0
ZNF876P	0
LOC107986244	0
LOC100533733	0
ZNF732	1
LOC105374336	6
ZMYND12	8
ZNF141	0
ZNF519P4	0
ABCA11P	233
LOC100533734	0
ZNF721	1134
LOC100533735	0
PIGG	705
LOC105374338	1
PDE6B	12
PPCS	721
LOC101928521	0
ATP5I	2543
MYL5	64
MFSD7	22
LOC107986245	0
PCGF3	1668
LOC107986246	13
LOC107986211	246
LOC100129917	88
CPLX1	104
RPS3AP11	0
LOC105374339	23
LOC105374340	2
GAK	747
LOC105374341	28
TMEM175	96
DGKQ	215
SLC26A1	59
IDUA	218
FGFRL1	530
LOC105374343	1
TMSB4XP1	0
RNF212	1
LOC100421802	0
LOC105374344	0
TMED11P	1
SPON2	3
LOC100130872	0
LOC101928548	0
CTBP1-AS	63
CTBP1	1847
CTBP1-AS2	34
CCDC30	20
LOC105374347	0
LOC105374346	2
MAEA	485
UVSSA	666
CRIPAK	240
NKX1-1	0
LOC105374348	0
LOC107986247	0
FAM53A	25
LOC105374349	5
CICP27	3
LOC107985731	0
RNU6-536P	0
SLBP	1701
TMEM129	199
TACC3	649
FGFR3	457
LETM1	551
RN7SL671P	0
NSD2	2331
SCARNA22	5
NELFA	291
PPIH	1118
LOC107986248	2
C4orf48	616
NAT8L	198
POLN	24
LOC100419959	3
HAUS3	332
COX6B1P5	1
MXD4	221
ZFYVE28	324
YBX1	12753
RN7SL589P	0
LOC100421664	0
LOC105374352	73
LOC107986249	11
CFAP99	3
LOC105374353	6
LOC107986250	3
RNF4	592
FAM193A	217
TNIP2	436
CLDN19	0
LOC102723763	0
SH3BP2	1210
ADD1	557
MFSD10	434
NOP14-AS1	78
NOP14	910
GRK4	6
RNU6-204P	0
HTT-AS	0
HTT	1272
P3H1	226
RNU7-33P	0
MSANTD1	33
RGS12	316
LOC100286945	1
RPL7AP29	1
HGFAC	5
LOC105374354	2
DOK7	59
LOC105374355	0
LRPAP1	895
C1orf50	156
LINC00955	1
LOC105374357	0
LOC100133461	0
LOC107986251	7
ADRA2C	160
OR7E163P	2
OR7E162P	0
LOC100420818	1
ALG1L7P	35
FAM86EP	86
LOC105378683	1
LOC105374358	12
ENPP7P9	0
LOC105374359	4
LOC101928217	50
LOC100130459	82
RPS3AP16	6
LOC107986252	4
OR4D12P	0
UNC93B4	0
OR7E99P	0
TMEM269	3
OR7E43P	0
OTOP1	0
TMEM128	447
LYAR	1986
ZBTB49	69
NSG1	5
LOC107986253	1
STX18	386
STX18-IT1	1
RPS7P15	0
LOC107984946	3
LOC107986254	22
STX18-AS1	31
LOC101928237	8
LOC101928279	17
LINC01396	0
MSX1	574
LDHAP1	0
LOC101928306	0
RN7SKP113	0
LOC107986218	0
SVBP	227
CYTL1	0
LOC107986256	0
LOC107986255	0
STK32B	1
LOC105374362	0
RN7SKP275	0
LINC01587	0
EVC2	0
EVC	0
CRMP1	2
MMP23A	0
ERMAP	85
C4orf50	2
JAKMIP1	0
LOC285484	5
LOC105374364	0
WFS1	116
LOC107986257	6
PPP2R2C	348
LOC105374365	0
MAN2B2	140
ZNF691	164
MRFAP1	5139
LOC105374366	25
LOC93622	279
LOC339988	9
S100P	134
MRFAP1L1	1272
LOC105378240	0
BLOC1S4	132
LOC105374367	15
KIAA0232	1369
LOC339539	0
TBC1D14	463
RN7SKP292	0
LOC100129931	650
CCDC96	5
TADA2B	153
GRPEL1	1312
LOC105374368	6
LOC105374370	0
FLJ36777	5
RN7SKP36	0
LOC100420252	2
SORCS2	33
LOC105374371	0
TRSUP-TTA3-1	0
PSAPL1	3
LOC107986258	1
AFAP1-AS1	37
AFAP1	513
LOC389199	13
MKRN8P	0
ABLIM2	95
LOC107986259	19
GMPSP1	0
SH3TC1	163
LOC105374373	0
HTRA3	0
LOC105374374	1
ACOX3	189
RNA5SP152	0
ATP6V1E1P1	0
LOC105374376	0
TRMT44	232
GPR78	1
CPZ	8
LOC101928532	0
HMX1	0
LOC105374474	13
LOC650293	0
UNC93B8	0
LOC100288392	0
SLC2A1	2507
LOC107984022	9
LOC100286946	3
LOC105369250	26
SNRPCP16	0
LOC100288430	13
ENPP7P10	182
FAM86KP	63
ALG1L14P	16
FAM90A26	0
USP17L10	0
SLC2A1-AS1	50
USP17L11	0
USP17L12	0
USP17L13	0
USP17L14P	0
USP17L15	0
USP17L16P	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
RNU6-880P	0
USP17L21	0
USP17L22	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L5	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L9P	0
FAM183A	1
USP17L30	0
USP17L6P	0
LOC105378242	0
LOC100133128	0
RNA5SP153	0
LOC107986212	0
DEFB131	0
OR7E86P	0
OR7E84P	0
OR7E85P	0
CDK11A	267
EBNA1BP2	1291
UNC93B7	0
OR7E83P	0
LOC101928948	23
RPS24P11	0
RPS3AP19	18
SNRPCP13	0
ENPP7P11	1
FAM86MP	3
ALG1L3P	2
LOC100420821	3
OR7E35P	1
SLC2A9	18
DRD5	2
RNA5SP154	0
LOC105374476	4
WDR1	1093
RNA5SP155	0
LOC105374478	0
CFAP57	43
LOC100130161	0
LOC100129344	0
RAF1P1	0
LOC100422637	0
LOC100422638	0
LOC100422639	0
LOC107986260	0
LOC100287951	0
ZNF518B	1438
LOC100130072	0
LOC105378685	9
LOC105374482	0
CLNK	1
LOC105374481	0
LOC105374480	0
LOC102723525	0
LOC105374479	0
LOC105374488	0
LOC105374487	0
RNPS1P1	2
RNA5SP46	0
HS3ST1	1682
RNA5SP156	0
LOC107986178	165
LOC105374484	5
LOC105374483	15
LOC105374489	4
LOC107986179	0
LOC107986180	0
LOC101929019	0
RNU6-578P	0
TMEM125	107
LOC105374492	1
LOC105374490	0
ECM1P2	0
LOC107986181	1
LOC105374493	25
LOC105374494	9
RAB28	436
HSP90AB2P	10
LOC105374495	0
LINC01097	0
C1orf210	57
NKX3-2	14
LINC01096	5
BOD1L1	1063
LOC100288683	3
RPL32P12	0
LINC01182	0
LOC107986183	0
LOC107986184	0
LOC101929048	1
TIE1	9
LOC107986182	1
LOC391636	0
LINC01085	0
KLF17P2	0
LINC00504	712
MTND2P31	0
LOC105374496	0
CPEB2-AS1	0
LOC105374498	0
CPEB2	18
MPL	29
LOC101929095	0
RN7SKP170	0
LOC105374501	1
C1QTNF7	2
LOC107986185	0
CC2D2A	111
FBXL5	661
FAM200B	228
BST1	16
RPL10AP7	1
LOC105378687	30
LOC100288771	0
LOC107986186	0
CD38	0
HPRT1P1	0
FGFBP1	28
FGFBP2	0
PROM1	416
LOC107986261	1
LOC105374502	0
TAPT1	203
SLC35E2	225
CDC20	804
LOC107986187	1
TAPT1-AS1	7
RPS21P4	0
LOC100421364	0
ZEB2P1	0
LOC105374505	0
LDB2	3
LOC107986188	1
MTND5P4	0
LOC105374507	0
ELOVL1	703
LOC101929123	0
LOC107986219	0
RPS7P6	0
QDPR	295
CLRN2	0
NACAP5	0
LAP3	1015
MED28	884
FAM184B	22
DCAF16	1622
NCAPG	2310
LCORL	1146
KRT18P63	5
LOC107986220	0
LOC107986262	0
LOC105374510	0
LOC107986263	3
RNA5SP157	0
LOC107986264	5
RPL21P46	9
MED8	581
LOC105374511	2
LOC105374513	0
LOC105374514	0
SLIT2	80
SLIT2-IT1	0
LOC105374515	0
PACRGL	550
KCNIP4	1
LOC107984947	3
LOC105374516	0
RPL31P25	0
KCNIP4-IT1	1
RNU6-420P	0
LOC100505912	6
LOC105374519	4
ADGRA3	1294
RPS27P13	0
LOC105374520	0
GBA3	0
SZT2	625
LOC107986265	17
CDC42P6	24
LOC105374521	1
LOC105374524	0
LOC105374523	0
RFPL4AP3	0
LOC105374525	0
LOC105374528	0
LOC105374527	0
PPARGC1A	1
DHX15	3419
RN7SL16P	1
ATP5LP3	0
LOC107986266	0
HNRNPA1P65	0
SOD3	0
LOC105374533	2
CCDC149	88
LOC102723675	0
HYI	86
LGI2	0
LOC105374534	12
SEPSECS	379
SEPSECS-AS1	1
LOC105374535	7
PI4K2B	764
LOC107986267	32
ZCCHC4	242
ANAPC4	516
LOC105374536	1
PTPRF	1721
LOC645433	1
LOC101929161	0
RNU7-126P	0
LOC100288962	0
SLC34A2	2
RPS29P11	0
LOC100913179	0
SEL1L3	922
MTND4P9	5
MTND4LP22	0
KDM4A	430
MTND3P5	0
MTCO3P44	2
LOC102723733	6
LOC105374538	9
SMIM20	743
LOC105374540	1
LOC645481	0
LOC105374541	0
RBPJ	2571
LOC105374545	1
LOC100129381	7
KDM4A-AS1	29
LOC105374542	0
CCKAR	0
TBC1D19	515
LOC105374546	6
STIM2	587
LOC100421493	1
LOC101929199	8
MRPL51P1	0
IGBP1P5	0
LOC105374547	0
ST3GAL3	78
LOC105374548	0
LOC105374549	0
LOC105374550	0
LOC105374552	0
LOC105374553	0
LOC105374557	0
LOC107986269	0
LOC107986268	0
LOC105374556	0
LOC105374558	0
LOC101929592	0
LOC105374559	0
RN7SL101P	0
MESTP3	0
LOC102723764	0
LOC105374561	0
LOC100418700	0
LOC100533708	0
LOC107986221	0
EEF1A1P21	0
LOC105374562	0
RPS3AP17	0
LOC100130674	0
PCDH7	6024
LOC102723778	0
LOC105374564	0
LOC105374565	0
LOC105374566	0
LOC107986222	0
LOC102723828	0
SHMT1P1	10
LOC105377651	0
LOC102723846	0
LOC101927363	0
LOC107986223	0
MAPRE1P2	0
LOC105374391	0
LOC105374392	0
LOC101928622	0
RPL31P31	1
LOC105374394	0
ARTN	35
LOC107986270	0
LOC107986271	0
LOC105378262	0
LOC107986272	0
SEC63P2	0
RNU6-573P	0
LOC105374396	1
LOC105374397	0
ARAP2	578
LOC651644	3
LOC105378688	6
LOC439933	0
DTHD1	0
LOC105374399	1
LOC105374400	0
LOC100130532	0
LOC100508631	0
LOC101928721	0
LOC105374402	0
LOC101929609	3
NWD2	4
C4orf19	15
RELL1	320
LOC105374404	0
LOC105374406	0
RPL21P45	0
PGM2	961
HNRNPRP3	7
TBC1D1	871
LOC105374407	48
IPO13	159
PTTG2	6
PSME2P4	6
MRPS33P2	0
LOC105374408	0
LOC105374409	0
LOC105374410	0
LINC01258	2
LOC107986224	0
LOC105374411	0
LOC102723415	9
DPH2	341
KLF3-AS1	8
KLF3	838
LOC105374413	0
LOC105374412	0
RNA5SP158	0
TLR10	7
TLR1	48
TLR6	68
FAM114A1	621
NADK	582
ATP6V0B	951
TMEM156	2
KLHL5	718
LOC105374418	9
WDR19	502
RFC1	2132
RNU6-32P	0
RNU6-887P	0
KLB	40
RPL9	28313
B4GALT2	639
LIAS	340
LOC401127	5
UGDH	890
UGDH-AS1	1049
SMIM14	956
RNU7-11P	0
LOC105374419	24
UBE2K	3302
RN7SL558P	3
ZBTB12BP	62
CCDC24	148
PDS5A	3173
RNA5SP159	0
PABPC1P1	3
KRT18P25	0
LOC344967	0
N4BP2	214
RNU6-1112P	0
RHOH	0
LOC101060498	0
CHRNA9	0
SLC6A9	59
RNU7-74P	0
RBM47	304
RPL37P14	0
LOC107986225	0
NSUN7	5
ARL4AP2	0
APBB2	971
LOC107986273	45
RNA5SP160	0
LOC107984948	32
RNU6-836P	0
RNU6-1195P	0
UCHL1-AS1	0
UCHL1	0
LIMCH1	317
RPL12P20	0
LOC105374423	2
LOC105374421	2
OR5M14P	0
PHOX2B	0
KLF17	2
LOC105374425	0
RNU1-49P	0
HMGB1P28	0
LINC00682	0
LOC107986274	0
LOC105374426	1
TMEM33	2094
DCAF4L1	35
SLC30A9	2284
ATP1B1P1	13
LOC107984949	0
BEND4	0
LOC105374428	0
SHISA3	0
ATP8A1	229
RPS7P7	3
CCNL2P1	0
LOC105374430	0
LOC105374431	0
RN7SKP82	0
GRXCR1	0
KRT8P47	0
LOC105374432	0
LOC105374434	0
LOC105374433	0
RPS2P21	0
LOC105374436	0
PGBD3P4	0
RN7SL691P	0
RN7SL193P	0
NDUFB4P12	0
LOC105374438	0
RN7SL479P	0
LVCAT1	0
KCTD8	0
LOC107986275	0
YIPF7	4
GUF1	736
GNPDA2	493
LOC105374439	1
LOC105374440	0
LOC100419045	0
LOC105374441	0
LOC100129492	1
PRDX4P1	0
LOC100533736	0
THAP12P9	0
LOC100419154	0
RNU6-931P	0
RN7SKP199	0
GABRG1	0
GABRA2	1
RNU6-412P	0
RAC1P2	6
GNB1	3400
KLF18	0
COX7B2	0
GABRA4	0
GABRB1	1
LOC105374442	0
LOC107986276	0
COMMD8	571
LOC107986277	0
ATP10D	172
RPL21P52	0
CORIN	121
LOC100419796	0
LOC105374444	3
LOC105374443	3
RPL15P7	0
LOC101927179	0
NFXL1	538
LOC101927157	7
CNGA1	80
NIPAL1	331
TXK	69
OOSP1P1	0
RNU6-838P	0
TEC	133
LOC105374445	4
SLAIN2	651
LOC107986278	21
SLC10A4	50
ZAR1	11
FRYL	1104
RNU5E-3P	0
OCIAD1	2079
LOC105378689	2
OCIAD2	1101
RNU6-158P	0
CWH43	0
TPI1P4	0
LOC101927209	0
LOC100419003	0
SNX18P23	0
MTCO3P39	0
MTND3P22	0
LOC107986213	0
LOC100130714	1
ANKRD20A17P	0
LOC107986214	1
MTCO3P42	0
SNX18P24	0
SNX18P25	0
DCUN1D4	1093
DUTP7	0
RPL37AP2	0
LRRC66	32
SGCB	600
DMAP1	117
LOC105377652	0
SPATA18	32
LOC107986279	0
LOC100419861	0
RNU6-1252P	0
USP46	868
USP46-AS1	8
LOC107986280	56
DANCR	555
ERI3	623
SNORA26	0
ERVMER34-1	157
LOC107986281	1
LINC01618	2
RASL11B	7
SCFD2	249
LOC101928658	11
RNU6-310P	0
LOC105377654	0
FIP1L1	757
ERI3-IT1	14
LNX1	26
LNX1-AS1	0
LOC101928879	1
LNX1-AS2	2
LOC100506444	0
LOC100129728	2
RPL21P44	27
CHIC2	284
MORF4L2P1	0
GSX2	0
SNORA110	0
RPL22P13	0
PDGFRA	2
LOC105377656	0
LOC339978	0
KIT	0
LOC105377657	2
LOC107986226	0
RPL38P3	0
LOC107986227	0
RNU6-410P	0
RNU6-369P	0
RN7SL424P	0
KDR	16
RN7SL822P	0
LOC100128865	0
RNU6-746P	0
LRRC34P2	0
SRD5A3	306
FCF1P8	4
SRD5A3-AS1	3
LOC105377659	0
LOC105378949	3
RNF220	578
TMEM165	727
CLOCK	2054
RN7SKP30	2
PDCL2	4
NMU	1381
LOC105377660	0
RNU6-276P	0
LOC644145	0
LOC105377661	0
EXOC1	700
LOC107984951	0
RNU6-652P	0
LOC105377663	0
CEP135	343
RNA5SP161	1
KIAA1211	379
LOC101928760	6
RNU6-197P	0
LOC105377664	3
MRPL22P1	1
RNA5SP162	0
AASDH	384
RPL7AP31	5
PPAT	1980
LOC100506514	31
PAICS	8120
LOC107986282	455
SRP72	4081
ARL9	6
LOC105377665	0
THEGL	0
LOC107984950	92
GLDCP1	0
HOPX	0
LOC101928815	0
LOC105377666	0
LOC105377667	0
RPL17P20	0
LOC285453	0
RN7SL492P	0
LOC105377668	0
RN7SL357P	0
TMEM53	100
SPINK2	27
REST	1051
NOA1	695
POLR2B	3566
RNU6-998P	0
IGFBP7	0
UBE2CP3	0
IGFBP7-AS1	0
LOC107986283	0
RPS26P24	0
C1orf228	20
LOC101928851	0
LOC105377670	0
SRIP1	0
LOC105377671	0
LOC107986228	0
LOC105377672	0
LOC105377246	0
LOC105377247	0
LOC105377245	0
RNU6-1325P	0
LOC105378690	0
LOC105377248	0
LOC100421808	0
LOC105377249	0
ADGRL3	0
RPL17P19	0
RPS12P9	0
ADGRL3-AS1	0
RPS15AP17	0
LOC101927145	0
RNU5F-1	0
RPL21P47	0
LOC100289193	0
LOC100131441	0
HMGN1P11	0
EXOC5P1	0
LARP1BP1	0
LOC105377253	1
LOC105377254	0
TECRL	0
RNU6-191P	0
RNU5D-1	0
DPP3P1	0
MTCO3P27	0
MTCYBP16	0
MTND6P16	0
MTND5P13	0
MTCO3P28	0
RPS6P5	0
LOC107986284	0
LOC105377255	0
LOC401134	1
KIF2C	1023
LOC100533670	0
EFTUD1P2	0
LOC105377256	0
EPHA5	48
RPL6P10	43
EPHA5-AS1	0
LOC105377258	0
RNU2-40P	0
LOC105377259	0
LOC105377260	0
CALML6	38
RPS8	30598
LOC105377261	0
LOC728048	0
RPS23P3	0
LOC105377262	0
RNU6-699P	0
LOC100996585	1
LOC101927237	2
RNU1-63P	0
CENPC	697
SNORD55	0
STAP1	5
UBA6	2296
LOC107986207	1
UBA6-AS1	137
ST3GAL1P1	8
LOC100419862	0
LOC100419046	0
GNRHR	18
TMPRSS11CP	0
LOC102724780	3
SNORD46	2
TMPRSS11D	2
TMPRSS11A	0
TMPRSS11GP	0
RNU6-95P	0
GCOM2	3
TMPRSS11F	0
LOC550113	0
SYT14P1	0
LOC100420693	0
FTLP10	0
SNORD38A	0
TMPRSS11BNL	0
TMPRSS11B	0
LOC100422188	0
APOOP4	0
YTHDC1	158
MT2P1	0
TMPRSS11E	0
UGT2B29P	0
UGT2B17	0
LOC100422402	0
SNORD38B	0
LOC100132651	0
LOC728807	0
UGT2B15	0
LOC728811	0
LOC100422026	0
LOC100422189	0
UGT2B10	0
LOC101930041	0
LOC100174950	0
LOC101927264	0
RPS15AP11	4
UGT2A3	0
LOC100289568	0
LOC642381	0
UGT2B27P	0
LOC100422020	0
UGT2B26P	0
LOC105377265	0
UGT2B7	0
LOC100127903	0
LOC101060162	0
BEST4	18
LOC642474	0
LOC105377267	0
UGT2B11	0
LOC100422021	0
LOC100533845	0
UGT2B28	0
LOC100422022	0
LOC642496	1
LOC100422190	0
UGT2B25P	0
PLK3	298
LOC100422029	0
UGT2B24P	0
UGT2B4	2
UGT2A3P7	0
